"326089998","Collection Box","3230 SW 35TH BLVD","GAINESVILLE","FL","1530","1530","1530","1530","1530","1530","0","0","1530","1530","1530","1530","1530","1530","0","0"
"326089998","Collection Box","87 SW 34TH ST","GAINESVILLE","FL","1000","1000","1000","1000","1000","1000","0","0","1000","1000","1000","1000","1000","1000","0","0"
"326089998","Collection Box","3501 SW 2ND AVE","GAINESVILLE","FL","1630","1630","1630","1630","1630","1000","0","0","1630","1630","1630","1630","1630","1000","0","0"
"326089998","Collection Box","2811 SW ARCHER RD","GAINESVILLE","FL","1000","1000","1000","1000","1000","1000","0","0","1000","1000","1000","1000","1000","1000","0","0"
"326089998","Collection Box","2015 SW 75TH ST","GAINESVILLE","FL","1000","1000","1000","1000","1000","1000","0","0","1000","1000","1000","1000","1000","1000","0","0"
"326089998","Collection Box","2220 SW 34TH ST","GAINESVILLE","FL","1000","1000","1000","1000","1000","1000","0","0","1000","1000","1000","1000","1000","1000","0","0"
"326089998","Collection Box","3700 WINDMEADOWS BLVD","GAINESVILLE","FL","1000","1000","1000","1000","1000","1000","0","0","1000","1000","1000","1000","1000","1000","0","0"
"32609","MAIN STREET","1401 N MAIN ST","GAINESVILLE","FL","1840","1840","1840","1840","1840","1800","1700","1700","1715","1715","1715","1715","1715","1045","0","0"
"32610","GAINESVILLE GEN MAIL FACL","4600 SW 34TH ST","GAINESVILLE","FL","1500","1500","1500","1500","1500","1700","1700","1700","1615","1615","1615","1615","1615","0","0","0"
"326103003","CPU MILLER HEALTH CENTER","1600 SW ARCHER RD","GAINESVILLE","FL","1500","1500","1500","1500","1500","1700","1700","1700","1615","1615","1615","1615","1615","0","0","0"
"32611","GAINESVILLE GEN MAIL FACL","4600 SW 34TH ST","GAINESVILLE","FL","1900","1900","1900","1900","1900","1900","1700","1700","1930","1930","1930","1930","1930","1745","0","0"
"32612","GAINESVILLE GEN MAIL FACL","4600 SW 34TH ST","GAINESVILLE","FL","1900","1900","1900","1900","1900","1900","1700","1700","1930","1930","1930","1930","1930","1745","0","0"
"32614","GAINESVILLE GEN MAIL FACL","4600 SW 34TH ST","GAINESVILLE","FL","1900","1900","1900","1900","1900","1900","1700","1700","1930","1930","1930","1930","1930","1745","0","0"
"32615","ALACHUA","15200 NW 142ND TER","ALACHUA","FL","1800","1800","1800","1800","1800","1800","1700","1700","1715","1715","1715","1715","1715","1115","0","0"
"326159998","Collection Box","15200 NW 142ND TER","ALACHUA","FL","1700","1700","1700","1700","1700","0","0","0","1700","1700","1700","1700","1700","0","0","0"
"326159998","ALACHUA","15200 NW 142ND TER","ALACHUA","FL","1800","1800","1800","1800","1800","1800","1700","1700","1715","1715","1715","1715","1715","1115","0","0"
"32616","ALACHUA","15200 NW 142ND TER","ALACHUA","FL","1800","1800","1800","1800","1800","1800","1700","1700","1715","1715","1715","1715","1715","1115","0","0"
"32617","ANTHONY","9081 NE JACKSONVILLE RD","ANTHONY","FL","1720","1720","1720","1720","1720","1720","1700","1700","1710","1710","1710","1710","1710","1115","0","0"
"326173519","ANTHONY","9081 NE JACKSONVILLE RD","ANTHONY","FL","1720","1720","1720","1720","1720","1720","1700","1700","1710","1710","1710","1710","1710","1115","0","0"
"32618","ARCHER","13553 SW STATE ROAD 45","ARCHER","FL","1900","1900","1900","1900","1900","1900","1700","1700","1715","1715","1715","1715","1715","1130","0","0"
"326189998","ARCHER","13553 SW STATE ROAD 45","ARCHER","FL","1900","1900","1900","1900","1900","1900","1700","1700","1715","1715","1715","1715","1715","1130","0","0"
"32619","BELL","1900 N US HIGHWAY 129","BELL","FL","1800","1800","1800","1800","1800","1800","1700","1700","1715","1715","1715","1715","1715","1145","0","0"
"326193172","BELL","1900 N US HIGHWAY 129","BELL","FL","1800","1800","1800","1800","1800","1800","1700","1700","1715","1715","1715","1715","1715","1145","0","0"
"326199998","Collection Box","1900 N US HIGHWAY 129","BELL","FL","1700","1700","1700","1700","1700","0","0","0","1700","1700","1700","1700","1700","0","0","0"
"32621","BRONSON","747 E HATHAWAY AVE","BRONSON","FL","1845","1845","1845","1845","1845","1845","1700","1700","1715","1715","1715","1715","1715","1145","0","0"
"326219998","BRONSON","747 E HATHAWAY AVE","BRONSON","FL","1845","1845","1845","1845","1845","1845","1700","1700","1715","1715","1715","1715","1715","1145","0","0"
"32622","BROOKER","18796 CHARLOTTE AVE","BROOKER","FL","1645","1645","1645","1645","1645","1645","1700","1700","1715","1715","1715","1715","1715","1215","0","0"
"326229998","BROOKER","18796 CHARLOTTE AVE","BROOKER","FL","1645","1645","1645","1645","1645","1645","1700","1700","1715","1715","1715","1715","1715","1215","0","0"
"32625","CEDAR KEY","518 2ND ST","CEDAR KEY","FL","1600","1600","1600","1600","1600","1200","1700","1700","1615","1615","1615","1615","1615","1215","0","0"
"326259998","CEDAR KEY","518 2ND ST","CEDAR KEY","FL","1600","1600","1600","1600","1600","1200","1700","1700","1615","1615","1615","1615","1615","1215","0","0"
"32626","CHIEFLAND","222 W PARK AVE","CHIEFLAND","FL","1810","1810","1810","1810","1810","1810","1700","1700","1715","1715","1715","1715","1715","1215","0","0"
"326269998","CHIEFLAND","222 W PARK AVE","CHIEFLAND","FL","1810","1810","1810","1810","1810","1810","1700","1700","1715","1715","1715","1715","1715","1215","0","0"
"32627","MAIN STREET","1401 N MAIN ST","GAINESVILLE","FL","1840","1840","1840","1840","1840","1800","1700","1700","1715","1715","1715","1715","1715","1045","0","0"
"32628","CROSS CITY","151 SW CEDAR ST","CROSS CITY","FL","1730","1730","1730","1730","1730","1730","1700","1700","1715","1715","1715","1715","1715","1045","0","0"
"326282105","CROSS CITY","151 SW CEDAR ST","CROSS CITY","FL","1730","1730","1730","1730","1730","1730","1700","1700","1715","1715","1715","1715","1715","1045","0","0"
"32631","EARLETON","10012 NE COUNTY ROAD 1469","EARLETON","FL","1600","1600","1600","1600","1600","1100","1700","1700","1715","1715","1715","1715","1715","1145","0","0"
"326319701","EARLETON","10012 NE COUNTY ROAD 1469","EARLETON","FL","1600","1600","1600","1600","1600","1100","1700","1700","1715","1715","1715","1715","1715","1145","0","0"
"32633","EVINSTON","18320 SE COUNTY ROAD 225","EVINSTON","FL","1700","1700","1700","1700","1700","1000","1700","1700","1715","1715","1715","1715","1715","1215","0","0"
"326339998","EVINSTON","18320 SE COUNTY ROAD 225","EVINSTON","FL","1700","1700","1700","1700","1700","1000","1700","1700","1715","1715","1715","1715","1715","1215","0","0"
"32634","FAIRFIELD","14990 N HIGHWAY 225","FAIRFIELD","FL","1630","1630","1630","1630","1630","1700","1700","1700","1645","1645","1645","1645","1645","1215","0","0"
